Periods,Units,beta,beta_sd,Type
30,30,1.92212414236882,0.248323822199626,Y unit root (1)
50,30,1.95291742266781,0.260543933427055,Y unit root (1)
70,30,1.96848978361961,0.250850118930378,Y unit root (1)
100,30,1.99550366730053,0.268238696655216,Y unit root (1)
200,30,1.96957230106219,0.270705031630238,Y unit root (1)
300,30,1.99457842167754,0.291538930868214,Y unit root (1)
400,30,1.98794837421343,0.27037080554796,Y unit root (1)
500,30,1.9947236636589,0.280134652221485,Y unit root (1)
10,50,1.79773702834986,0.183464105911484,Y unit root (1)
30,50,1.9355147003484,0.196588423014483,Y unit root (1)
50,50,1.95671385625679,0.198940331755767,Y unit root (1)
70,50,1.96984998737428,0.194911215453512,Y unit root (1)
100,50,1.97606516517182,0.200205814509373,Y unit root (1)
200,50,1.99333838169148,0.206805733978702,Y unit root (1)
300,50,1.9886848557967,0.203404753296863,Y unit root (1)
400,50,1.99963033227266,0.207774956285572,Y unit root (1)
500,50,1.98408490772572,0.205910529538549,Y unit root (1)
10,70,1.82711878782238,0.153905017652977,Y unit root (1)
30,70,1.93394677563106,0.164745153694862,Y unit root (1)
50,70,1.95530344704818,0.177581074303353,Y unit root (1)
70,70,1.97371339146486,0.175054272967463,Y unit root (1)
100,70,1.97549808633766,0.173591344683825,Y unit root (1)
200,70,2.00201866121879,0.175512841239741,Y unit root (1)
300,70,1.99033410189452,0.173425089106164,Y unit root (1)
400,70,1.98475191267523,0.162287442501333,Y unit root (1)
500,70,2.01581881456226,0.175162444896271,Y unit root (1)
10,100,1.79864992413819,0.124698398974765,Y unit root (1)
30,100,1.93055770145579,0.140119885139581,Y unit root (1)
50,100,1.96382634084915,0.139242499307091,Y unit root (1)
70,100,1.97743268356824,0.150885102641853,Y unit root (1)
100,100,1.96578131968031,0.136194217622993,Y unit root (1)
200,100,1.98456903916973,0.144705605367098,Y unit root (1)
300,100,1.99629523792587,0.139575334741459,Y unit root (1)
400,100,1.99298923698295,0.148844115748872,Y unit root (1)
500,100,2.00225138240938,0.147311099044787,Y unit root (1)
10,200,1.80079020587557,0.0876944555468541,Y unit root (1)
30,200,1.93289925857429,0.100600746320549,Y unit root (1)
50,200,1.95680008948504,0.095318038933397,Y unit root (1)
70,200,1.98619441772226,0.104743590553195,Y unit root (1)
100,200,1.97734904508525,0.0997123420519427,Y unit root (1)
200,200,1.99142551048332,0.104246482508519,Y unit root (1)
300,200,1.99546448955917,0.100001064561579,Y unit root (1)
400,200,1.98784901028117,0.103782269297174,Y unit root (1)
500,200,2.00311424004308,0.104638535844743,Y unit root (1)
10,300,1.79884451112222,0.0726448515400046,Y unit root (1)
30,300,1.93935468642448,0.0813930721763622,Y unit root (1)
50,300,1.95931579807566,0.0838540079795907,Y unit root (1)
70,300,1.9705275324202,0.0818772878254881,Y unit root (1)
100,300,1.9849962690502,0.0817141456831197,Y unit root (1)
200,300,1.99001042712811,0.087424136403225,Y unit root (1)
300,300,1.98878495054729,0.0831501876966457,Y unit root (1)
400,300,1.99846741092076,0.0801481938858748,Y unit root (1)
500,300,1.99441457901419,0.0845503299575261,Y unit root (1)
10,400,1.80390407939836,0.0663061386946194,Y unit root (1)
30,400,1.93256042805301,0.0672511746042423,Y unit root (1)
50,400,1.96081337472971,0.0692416103929946,Y unit root (1)
70,400,1.97221412653024,0.0729567389582949,Y unit root (1)
100,400,1.98109341893322,0.0716060040435514,Y unit root (1)
200,400,1.98803983604279,0.0774306260947113,Y unit root (1)
300,400,1.99363353898892,0.0740455556942801,Y unit root (1)
400,400,1.9948619741026,0.0721915958916683,Y unit root (1)
500,400,2.00181290490998,0.0727101345803823,Y unit root (1)
10,500,1.80060947822325,0.0575847418412059,Y unit root (1)
30,500,1.93369762932106,0.0592071809685354,Y unit root (1)
50,500,1.9587393079645,0.0617575217359731,Y unit root (1)
70,500,1.96964103347411,0.0636278121719997,Y unit root (1)
100,500,1.9811343934239,0.0632371499219517,Y unit root (1)
200,500,1.98865337412668,0.0629984808827058,Y unit root (1)
300,500,1.99641709157413,0.0702499716000708,Y unit root (1)
400,500,1.99576751578013,0.0660203466083028,Y unit root (1)
500,500,1.99413602287895,0.0639705610694224,Y unit root (1)
10,10,2.00042762100389,0.024518964260051,X unit root (1)
30,10,2.00044332327963,0.00867672861352143,X unit root (1)
50,10,1.99994210293713,0.00506391349342889,X unit root (1)
70,10,2.00013327826514,0.00351311253007263,X unit root (1)
100,10,1.99988865296013,0.00264670961356774,X unit root (1)
200,10,2.00006834815112,0.00131043056821768,X unit root (1)
300,10,2.00002429283689,0.000823451988814054,X unit root (1)
400,10,2.00000005510847,0.000653967364068567,X unit root (1)
500,10,1.99996454478173,0.000519221795274831,X unit root (1)
10,30,2.0007370766835,0.0132267888938774,X unit root (1)
30,30,1.9999655423892,0.00460261675949374,X unit root (1)
50,30,1.99998040225784,0.00272536864451065,X unit root (1)
70,30,2.00009037803196,0.00198560840664806,X unit root (1)
100,30,1.99995737187784,0.00138440943302227,X unit root (1)
200,30,1.99994495228816,0.000697359372692873,X unit root (1)
300,30,1.99997900209516,0.000441880412081651,X unit root (1)
400,30,1.99999644635685,0.000321256363082135,X unit root (1)
500,30,1.99996769246642,0.000270130928951468,X unit root (1)
10,50,2.00030718235613,0.0109904342013981,X unit root (1)
30,50,2.00026925792025,0.00334031448207938,X unit root (1)
50,50,1.99999112671331,0.00206647091488016,X unit root (1)
70,50,2.00007210120709,0.00144441258081046,X unit root (1)
100,50,2.00000888375286,0.00104361624792093,X unit root (1)
200,50,1.99999716592669,0.00050447394014731,X unit root (1)
300,50,1.99998600606204,0.000331345268164944,X unit root (1)
400,50,1.99999002749636,0.000259939241625043,X unit root (1)
500,50,1.99999638687651,0.000205325210940035,X unit root (1)
10,70,2.0007027209397,0.00920274736155016,X unit root (1)
30,70,1.99995493444369,0.00283205030466351,X unit root (1)
50,70,2.00003009859747,0.00175172717860349,X unit root (1)
70,70,1.99998237021317,0.00121941776748848,X unit root (1)
100,70,2.00006013380382,0.00084909523342385,X unit root (1)
200,70,2.00003474630929,0.000443270930900521,X unit root (1)
300,70,1.99999927848967,0.000273019255877368,X unit root (1)
400,70,1.99999208856221,0.00021681676337389,X unit root (1)
500,70,1.99999080802549,0.000160829350433521,X unit root (1)
10,100,1.99994959902601,0.00754671167543231,X unit root (1)
30,100,1.9999864633348,0.00245969789650367,X unit root (1)
50,100,2.00002115003739,0.00148978896385351,X unit root (1)
70,100,2.00000400641502,0.00101482878204146,X unit root (1)
100,100,1.99997342530212,0.00074193822488277,X unit root (1)
200,100,1.99998696198443,0.000367209366501649,X unit root (1)
300,100,1.99998788018379,0.00023498008011977,X unit root (1)
400,100,1.99999896976119,0.000168146002418312,X unit root (1)
500,100,1.99999881514882,0.000141017102578839,X unit root (1)
10,200,1.99995208908448,0.00517313100211813,X unit root (1)
30,200,1.99997100973974,0.00168461480945046,X unit root (1)
50,200,1.99995942183179,0.00103184442133129,X unit root (1)
70,200,1.99997976201443,0.000689725444229262,X unit root (1)
100,200,2.00000835011435,0.000515986571336548,X unit root (1)
200,200,2.00002117244776,0.000252659453003743,X unit root (1)
300,200,2.00000857814952,0.000160707671999181,X unit root (1)
400,200,2.00000597875485,0.00012525229189695,X unit root (1)
500,200,2.00000456528232,9.77825874558085e-05,X unit root (1)
10,300,1.99994116284223,0.00429683007135306,X unit root (1)
30,300,1.99992699977444,0.0013459612797507,X unit root (1)
50,300,2.00002842255168,0.00079533513684233,X unit root (1)
70,300,1.99998209934527,0.000600847297605972,X unit root (1)
100,300,1.99999319750562,0.000390453784397381,X unit root (1)
200,300,2.00000031012657,0.00019769582883982,X unit root (1)
300,300,1.99998939606987,0.00013129370567716,X unit root (1)
400,300,1.9999929136135,9.99177459960408e-05,X unit root (1)
500,300,2.00000124101008,8.10532815607698e-05,X unit root (1)
10,400,2.00021108604608,0.00358102349422048,X unit root (1)
30,400,1.99997692334117,0.00120975667553901,X unit root (1)
50,400,1.99996795841103,0.000737983267759433,X unit root (1)
70,400,1.9999926653271,0.000543438277541485,X unit root (1)
100,400,1.99999928020444,0.000366034054226899,X unit root (1)
200,400,1.9999962110046,0.000176587679168843,X unit root (1)
300,400,1.99999959582671,0.000118060119608769,X unit root (1)
400,400,1.9999941036672,9.07323518661475e-05,X unit root (1)
500,400,1.99999991309098,6.97677834472864e-05,X unit root (1)
10,500,2.00009555083903,0.00329342745831528,X unit root (1)
30,500,2.00004340090907,0.00108617148509632,X unit root (1)
50,500,2.00005027824716,0.000637243362897635,X unit root (1)
70,500,2.00003035167722,0.000465908852189019,X unit root (1)
100,500,2.00000998365695,0.000316940036812912,X unit root (1)
200,500,2.00001014489775,0.000165314708310288,X unit root (1)
300,500,1.99999250610236,0.000106795919978496,X unit root (1)
400,500,1.9999990653835,7.99062574890743e-05,X unit root (1)
500,500,2.0000006532214,6.38515428455711e-05,X unit root (1)
10,10,1.99305264901161,0.180414020676987,Kointegration
30,10,1.98778456278731,0.216385544757325,Kointegration
50,10,1.99057248736672,0.239029699495915,Kointegration
70,10,1.99450289241416,0.267351038888615,Kointegration
100,10,1.99178965209274,0.257532385382359,Kointegration
200,10,1.99487469804732,0.273027428415131,Kointegration
300,10,1.98544994075824,0.26608574815266,Kointegration
400,10,2.00649195632383,0.277249515306428,Kointegration
500,10,2.0029045025436,0.305111738100039,Kointegration
10,30,2.00288781446008,0.0952898030952962,Kointegration
30,30,2.00323812120385,0.123178632187497,Kointegration
50,30,2.00656124787756,0.137525405356532,Kointegration
70,30,2.00600213496885,0.139623726139267,Kointegration
100,30,1.99494700437535,0.140641120787847,Kointegration
200,30,1.99615941150467,0.148361120197893,Kointegration
300,30,2.00404076460214,0.149101761988427,Kointegration
400,30,1.99667656996686,0.14784375222491,Kointegration
500,30,2.0079143275239,0.152888413699351,Kointegration
10,50,1.99721941444473,0.0766473061044532,Kointegration
30,50,2.00290387269473,0.0936259326644522,Kointegration
50,50,1.9999745836232,0.103433683488522,Kointegration
70,50,1.9931360292321,0.101693006788902,Kointegration
100,50,2.00309045965797,0.111731306818619,Kointegration
200,50,1.98765788607374,0.112066062938809,Kointegration
300,50,1.99439187670875,0.112185657193678,Kointegration
400,50,1.99770257207307,0.114696465694169,Kointegration
500,50,1.99489728027851,0.116886766428494,Kointegration
10,70,2.00002758172808,0.0601180159466424,Kointegration
30,70,2.00464065763029,0.0791413557271375,Kointegration
50,70,2.00557114500937,0.0838359496883981,Kointegration
70,70,2.00124641279726,0.0833556934248859,Kointegration
100,70,2.00470032410569,0.0921601025126986,Kointegration
200,70,2.00067247712198,0.09851394719146,Kointegration
300,70,1.99258869216532,0.0944275250634023,Kointegration
400,70,2.00848437859838,0.0929214601658779,Kointegration
500,70,1.99989121051431,0.0968972739400161,Kointegration
10,100,1.99890756823278,0.0492544354175259,Kointegration
30,100,1.99384571038577,0.0630891540593279,Kointegration
50,100,1.99639020323024,0.0737775721498506,Kointegration
70,100,1.99906285391063,0.0771414158764986,Kointegration
100,100,2.00195800322686,0.0724401611071006,Kointegration
200,100,1.99800604513297,0.0784445622754212,Kointegration
300,100,1.99667904806769,0.0770360509678411,Kointegration
400,100,2.00025348038388,0.0770401233791606,Kointegration
500,100,2.00400212597522,0.0791964568425285,Kointegration
10,200,1.9973946754261,0.0378260565049053,Kointegration
30,200,1.99837097771613,0.0482876855811149,Kointegration
50,200,2.00450094930245,0.0523850176173531,Kointegration
70,200,1.99501425862798,0.0521727360852053,Kointegration
100,200,2.00064377683241,0.0542330254256218,Kointegration
200,200,1.99844240350936,0.0525780612186569,Kointegration
300,200,2.00216154257709,0.0553377101453878,Kointegration
400,200,2.00227703178766,0.0572232632663217,Kointegration
500,200,1.99906103696945,0.0541286534298686,Kointegration
10,300,1.99984089080516,0.0289011897212499,Kointegration
30,300,1.99781456600745,0.0369073770264712,Kointegration
50,300,1.99892650980018,0.0439329379457645,Kointegration
70,300,1.99972703607359,0.0416122958912116,Kointegration
100,300,2.00011624275085,0.0478749503693552,Kointegration
200,300,1.99976083899948,0.0471489585060076,Kointegration
300,300,1.99939736925597,0.0447001995300497,Kointegration
400,300,2.00042508688445,0.0474599651081841,Kointegration
500,300,2.00003852514626,0.04675507203912,Kointegration
10,400,1.9990673505123,0.0253839366891624,Kointegration
30,400,1.99899532264289,0.0324956509774617,Kointegration
50,400,2.00346057845279,0.0363933977845558,Kointegration
70,400,2.00228346401474,0.0352302545557724,Kointegration
100,400,1.99978997671391,0.0398148333912397,Kointegration
200,400,2.00230225956646,0.0383147652597136,Kointegration
300,400,2.00375992848172,0.0397977277979666,Kointegration
400,400,2.00051688802376,0.0387620841164885,Kointegration
500,400,2.00110372522361,0.0420535509060636,Kointegration
10,500,2.00038845129639,0.0228327782529493,Kointegration
30,500,1.99848579280004,0.0292402318812872,Kointegration
50,500,1.99972355260989,0.0320515589664323,Kointegration
70,500,1.99963791363063,0.0342075205636333,Kointegration
100,500,2.00230554724206,0.0324929653530908,Kointegration
200,500,1.99957363572088,0.0327405648176828,Kointegration
300,500,2.00208958504311,0.0349104182294209,Kointegration
400,500,2.00102262481336,0.0333957843682794,Kointegration
500,500,1.99897153950649,0.0362648954843043,Kointegration
10,10,1.99173461717857,0.136394403672442,Y unit root (2)
30,10,2.0026662225386,0.125326836072906,Y unit root (2)
50,10,1.99694231843445,0.120097461214572,Y unit root (2)
70,10,1.9949980267981,0.114158056638141,Y unit root (2)
100,10,2.00496464280511,0.123215625761724,Y unit root (2)
200,10,1.99812280076965,0.117467448561684,Y unit root (2)
300,10,2.00599389011387,0.124406817694225,Y unit root (2)
400,10,2.01706130503119,0.11697989527572,Y unit root (2)
500,10,1.99484161431163,0.116180897654297,Y unit root (2)
10,30,2.00003976319452,0.0758534979192801,Y unit root (2)
30,30,1.99866895935314,0.0718089553478609,Y unit root (2)
50,30,2.00130471461018,0.0706635928056476,Y unit root (2)
70,30,1.99850229665075,0.0682815998350573,Y unit root (2)
100,30,2.00159838878808,0.0646379319575054,Y unit root (2)
200,30,2.00295971863053,0.0662098285873217,Y unit root (2)
300,30,2.00149104490389,0.0630501381914309,Y unit root (2)
400,30,2.00864620988039,0.0656397840284152,Y unit root (2)
500,30,1.99729135916378,0.0673815171655324,Y unit root (2)
10,50,2.00360288697716,0.0576149133238795,Y unit root (2)
30,50,1.99673143524769,0.0529151116175937,Y unit root (2)
50,50,2.00114836324121,0.0514998726452312,Y unit root (2)
70,50,1.99846868532986,0.0516418133462088,Y unit root (2)
100,50,2.00271583577431,0.05347907774975,Y unit root (2)
200,50,1.99901598135964,0.0496728199370298,Y unit root (2)
300,50,1.99733226934845,0.0508423293480454,Y unit root (2)
400,50,2.00307644027793,0.050393032987565,Y unit root (2)
500,50,1.9986114526994,0.0513487689687904,Y unit root (2)
10,70,2.00129035072826,0.0486776108929154,Y unit root (2)
30,70,2.00677236088836,0.0471786592659852,Y unit root (2)
50,70,2.0012504370695,0.0434051947610882,Y unit root (2)
70,70,2.0023538444474,0.0411455547998002,Y unit root (2)
100,70,2.00097086517973,0.0432715934431007,Y unit root (2)
200,70,1.99910819058903,0.0423644990103862,Y unit root (2)
300,70,2.00083818164388,0.0415225676336356,Y unit root (2)
400,70,1.99733542240134,0.0453603889327877,Y unit root (2)
500,70,2.00152739619158,0.0419201955139025,Y unit root (2)
10,100,2.0017671716542,0.0415585472342556,Y unit root (2)
30,100,1.99943164005338,0.0370647633729995,Y unit root (2)
50,100,1.99881482081179,0.0367824832728018,Y unit root (2)
70,100,1.99998822490783,0.0348667807873614,Y unit root (2)
100,100,1.999493939688,0.0359519216172294,Y unit root (2)
200,100,1.99964482115349,0.0361234893065667,Y unit root (2)
300,100,2.00016185668991,0.0354579229352361,Y unit root (2)
400,100,2.00132521253191,0.0365866678606171,Y unit root (2)
500,100,1.99959472320113,0.0364838444844847,Y unit root (2)
10,200,1.99645622403335,0.0279496920777059,Y unit root (2)
30,200,1.99941201471122,0.02568834004537,Y unit root (2)
50,200,2.00063562928423,0.0270513881714424,Y unit root (2)
70,200,2.00067824088082,0.0262494624444457,Y unit root (2)
100,200,1.99697558045016,0.025536330877071,Y unit root (2)
200,200,1.99911245612171,0.0247989618391873,Y unit root (2)
300,200,1.99923357594483,0.0248725681910169,Y unit root (2)
400,200,1.99907498828647,0.0239080737215293,Y unit root (2)
500,200,2.00118553321007,0.0232603715157872,Y unit root (2)
10,300,1.99913628380075,0.0232277839425395,Y unit root (2)
30,300,1.99900110839099,0.0214617988182897,Y unit root (2)
50,300,2.00099915486217,0.0211591011290926,Y unit root (2)
70,300,1.99950509597838,0.0210862756798132,Y unit root (2)
100,300,2.00060603278716,0.0207689813773415,Y unit root (2)
200,300,1.99995667832327,0.0200599652388973,Y unit root (2)
300,300,2.00045970611136,0.0200514250264131,Y unit root (2)
400,300,1.99851052884654,0.0208832297787184,Y unit root (2)
500,300,2.00023195190799,0.019547395409339,Y unit root (2)
10,400,1.99995306580112,0.0202512551162978,Y unit root (2)
30,400,1.9994135482906,0.0183008092454572,Y unit root (2)
50,400,2.00016063595753,0.0184714530291637,Y unit root (2)
70,400,2.00107114742965,0.0177638791778941,Y unit root (2)
100,400,2.00056140611365,0.0187254894697618,Y unit root (2)
200,400,2.00165903535555,0.0175307948147483,Y unit root (2)
300,400,2.00135983737488,0.01763568256552,Y unit root (2)
400,400,2.00087247952356,0.0184641831709327,Y unit root (2)
500,400,2.00078363862979,0.0180211789849704,Y unit root (2)
10,500,2.00078752892794,0.0182980814730606,Y unit root (2)
30,500,1.99883830406781,0.0164568526310496,Y unit root (2)
50,500,2.00062793505855,0.0162836551629718,Y unit root (2)
70,500,2.00007437708812,0.0143762728778423,Y unit root (2)
100,500,1.99912243308423,0.0166070799331866,Y unit root (2)
200,500,2.00071055456681,0.016158961435988,Y unit root (2)
300,500,1.99963647726447,0.0144011635143596,Y unit root (2)
400,500,2.0013618207659,0.0158119094240172,Y unit root (2)
500,500,2.00007240445834,0.0163222868931526,Y unit root (2)
10,10,2.0023247052867,0.0346557336933443,X unit root (2)
30,10,2.00054517255357,0.0135262778225676,X unit root (2)
50,10,2.00026285967768,0.00896015342688496,X unit root (2)
